rel_pkl,source_chunk_idx,target_side_x_m
MPI_HDM05/mm/HDM_mm_01-01_03_120.pkl,598,0.378287
MPI_HDM05/mm/HDM_mm_01-01_03_120.pkl,599,0.362836
MPI_HDM05/mm/HDM_mm_01-01_03_120.pkl,632,0.323337
MPI_HDM05/mm/HDM_mm_01-01_03_120.pkl,633,0.329945
MPI_HDM05/mm/HDM_mm_01-01_03_120.pkl,634,0.340542
MPI_HDM05/mm/HDM_mm_01-01_03_120.pkl,635,0.353247
MPI_HDM05/mm/HDM_mm_01-01_03_120.pkl,636,0.369084
MPI_HDM05/mm/HDM_mm_01-01_03_120.pkl,637,0.388963
MPI_HDM05/mm/HDM_mm_01-01_03_120.pkl,638,0.413709
MPI_HDM05/mm/HDM_mm_01-01_03_120.pkl,639,0.440016
MPI_HDM05/mm/HDM_mm_01-01_03_120.pkl,640,0.465901
MPI_HDM05/mm/HDM_mm_01-01_03_120.pkl,641,0.48675
MPI_HDM05/mm/HDM_mm_01-01_03_120.pkl,652,0.288329
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,699,0.101375
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,700,0.120064
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,701,0.140902
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,702,0.164887
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,703,0.191293
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,704,0.220654
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,705,0.249612
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,706,0.276292
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,707,0.297543
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,708,0.312834
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,709,0.323156
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,710,0.32779
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,711,0.326717
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,712,0.320252
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,713,0.308834
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,714,0.292264
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,715,0.271217
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,716,0.244621
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,717,0.215073
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,718,0.185611
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,719,0.159853
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,720,0.139135
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,721,0.121104
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,722,0.106385
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,723,0.096696
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,724,0.091024
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,725,0.087598
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,726,0.086383
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,727,0.08889
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,728,0.094741
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,729,0.103943
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,730,0.11527
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,731,0.129688
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,732,0.14674
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,733,0.165618
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,734,0.186624
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,735,0.210378
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,736,0.23779
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,737,0.270357
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,738,0.304654
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,739,0.337747
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,740,0.365954
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,741,0.387117
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,742,0.401196
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,743,0.408354
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,744,0.408933
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,755,0.143379
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,756,0.128722
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,757,0.118049
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,758,0.111321
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,759,0.107911
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,760,0.107506
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,761,0.110471
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,762,0.117243
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,765,0.158111
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,766,0.176602
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,767,0.196498
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,776,0.427672
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,777,0.429877
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,778,0.426906
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,779,0.418262
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,780,0.402746
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,781,0.379023
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,782,0.348727
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,783,0.312382
MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,784,0.272275
MPI_HDM05/tr/HDM_tr_03-01_04_120.pkl,240,0.213191
MPI_HDM05/tr/HDM_tr_03-01_04_120.pkl,241,0.189943
MPI_HDM05/tr/HDM_tr_03-01_04_120.pkl,242,0.16346
MPI_HDM05/tr/HDM_tr_03-01_04_120.pkl,243,0.135865
